npc_id,npc_name,zone,tameable,family,level,wowhead_url,tamingskillname1,tamingskilldesc1,tamingskillname2,tamingskilldesc2,notes,appearance
193596,Scavenging Hullripper,The Waking Shores,Can be tamed,Crab,60-70 Elite,https://www.wowhead.com/npc=193596,,,,,Located in The Waking Shores. Loses harpoons and anchor after taming.,https://www.wow-petopia.com/images/skin_pix/crab2_darkred-hermitcrabshell_algae.jpg
148454,Glimmershell Crab,Nazjatar,Can be tamed,Crab,50,https://www.wowhead.com/npc=148454,,,,,"Located in Coral Forest & Dragon's Teeth Basin, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/crab2_blue-hermitcrabshell_lightorange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red-hermitcrabshell_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory-hermitcrabshell_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory-hermitcrabshell_lightorange.jpg
251462,Sunset Clacker,Eversong Woods,Can be tamed,Crab,80-90,https://www.wowhead.com/npc=251462,,,,,"Located in Isle of Quel'Danas, Eversong Woods. Found throughout the isle.",https://www.wow-petopia.com/images/skin_pix/crab2_bronze-hermitcrabshell_lightorange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red-hermitcrabshell_orange.jpg
250061,Tideshell Crab,Eversong Woods,Can be tamed,Crab,80-90,https://www.wowhead.com/npc=250061,,,,,"Located in Eversong Woods. Found in various coastal areas throughout the zone, including the north-west, south-west, and north-east.",https://www.wow-petopia.com/images/skin_pix/crab2_teal-hermitcrabshell_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze-hermitcrabshell_lightorange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal-hermitcrabshell_lightorange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire-hermitcrabshell_lightorange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red-hermitcrabshell_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory-hermitcrabshell_tealgreen.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory-hermitcrabshell_orange.jpg
152448,Iridescent Glimmershell,Nazjatar,Can be tamed,Crab,50 Rare Elite,https://www.wowhead.com/npc=152448,,,,,"Located in Coral Forest & Dragon's Teeth Basin, Nazjatar. This rare can spawn in place of a Glimmershell Hulk. If you keep killing the latter, the Iridescent Glimmershell will eventually appear!",https://www.wow-petopia.com/images/skin_pix/crab2_diamond-hermitcrabshell_lightorange.jpg
219278,Shallowshell the Clacker,Isle of Dorn,Can be tamed,Crab,80 Rare,https://www.wowhead.com/npc=219278,,,,,"Located in The Three Shields, Isle of Dorn. Inhabits the largest of the three small, rocky islands off the north-east coast of Dorn.",https://www.wow-petopia.com/images/skin_pix/crab2_diamond-hermitcrabshell_lightorange.jpg
211045,Snapping Crab,The Emerald Dream,Can be tamed,Crab,70,https://www.wowhead.com/npc=211045,,,,,Located in The Emerald Dream. Found on the shore of the island in the far west of the zone.,https://www.wow-petopia.com/images/skin_pix/crab2_ivory-hermitcrabshell_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal-hermitcrabshell_lightorange.jpg
153026,Braxicus,Nazjatar,Can be tamed,Crab,50 Elite,https://www.wowhead.com/npc=153026,,,,,"Located in Dragon's Teeth Basin, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/crab2_red-hermitcrabshell_orange.jpg
152426,Glimmershell Hulk,Nazjatar,Can be tamed,Crab,50 Elite,https://www.wowhead.com/npc=152426,,,,,"Located in Coral Forest & Dragon's Teeth Basin, Nazjatar.",https://www.wow-petopia.com/images/skin_pix/crab2_bronze-hermitcrabshell_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze-hermitcrabshell_tealgreen.jpg
131013,Dazarian Snapper,Zuldazar,Can be tamed,Crab,10-50,https://www.wowhead.com/npc=131013,,,,,Located in Zuldazar. Along the coasts of the zone.,https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg
137255,Derelict Hexapod,Zuldazar,Can be tamed,Crab,10-50,https://www.wowhead.com/npc=137255,,,,,"Located in Talanji's Rebuke, Zuldazar.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg
128942,Mudfisher Crab,Drustvar,Can be tamed,Crab,25-50,https://www.wowhead.com/npc=128942,,,,,Located in Drustvar. Along the northern river.,https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg
127496,Sandy Snapper,Nazmir,Can be tamed,Crab,25-50,https://www.wowhead.com/npc=127496,,,,,"Located in The Shattered River, Nazmir.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_darkred.jpg
137763,Coral Snapper,Stormsong Valley,Can be tamed,Crab,35-50,https://www.wowhead.com/npc=137763,,,,,"Located in Windswept Coast, Stormsong Valley.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg
126642,Sandyback Crab,Stormsong Valley,Can be tamed,Crab,35-50,https://www.wowhead.com/npc=126642,,,,,"Located in Anglepoint Wharf and Tidecross, Stormsong Valley.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
141872,Shallows Softshell,Stormsong Valley,Can be tamed,Crab,35-50,https://www.wowhead.com/npc=141872,,,,,"Located in Seabreeze Shallows, Stormsong Valley.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red.jpg
153462,Coral Snapper,Mechagon,Can be tamed,Crab,50,https://www.wowhead.com/npc=153462,,,,,Located in Mechagon. Found along the coasts of Mechagon.,https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg
149680,Overfed Crawler,Darkshore,Can be tamed,Crab,50,https://www.wowhead.com/npc=149680,,,,,"Located in Darkshore. Found in the Battle for Azeroth zone phase. Located offshore in various parts of the zone, but only occurs sporadically.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg
145337,Sandclaw Crab,Nazjatar,Can be tamed,Crab,50,https://www.wowhead.com/npc=145337,,,,,Located in Nazjatar. Found throughout Nazjatar. The bronze colour does not seem to make sounds when clicked.,https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
198313,Le'val Skulltler,The Azure Span,Can be tamed,Crab,60-70,https://www.wowhead.com/npc=198313,,,,,"Located in Lev'al Rock Isle, The Azure Span. Can be found parading around the island with a drake skull on its back. The skull is lost upon taming. Lev'al Rock Isle is located a long distance south-west of the Azure Archives, beyond the fatigue line and close to the southern border of the map.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
198314,Le'val Spineshell,The Azure Span,Can be tamed,Crab,60-70,https://www.wowhead.com/npc=198314,,,,,"Located in Lev'al Rock Isle, The Azure Span. Can be found parading around the island with a large vertebra on its back. The vertebra is lost upon taming. Lev'al Rock Isle is located a long distance south-west of the Azure Archives, beyond the fatigue line and close to the southern border of the map.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
197955,Snipshell Nibbler,The Azure Span,Can be tamed,Crab,60-70,https://www.wowhead.com/npc=197955,,,,,Located in The Azure Span. Found on one of the islands off the south-east coast.,https://www.wow-petopia.com/images/skin_pix/crab2_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_darkred.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_pink.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
188328,Crab,The Emerald Dream,Can be tamed,Crab,70,https://www.wowhead.com/npc=188328,,,,,Located in The Emerald Dream. In the waterway north of Amirdrassil.,https://www.wow-petopia.com/images/skin_pix/crab2_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_darkred.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_pink.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
199773,Hardback Skitterer,The Forbidden Reach,Can be tamed,Crab,70,https://www.wowhead.com/npc=199773,,,,,"Located in Sharpscale Coast &  Aerie Chasm, The Forbidden Reach.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
200249,Weathered Crab,The Forbidden Reach,Can be tamed,Crab,70,https://www.wowhead.com/npc=200249,,,,,"Located in Darksand Hollow, The Forbidden Reach.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
225889,Angry Sandsnapper,Isle of Dorn,Can be tamed,Crab,70-80,https://www.wowhead.com/npc=225889,,,,,"Located in The Three Shields, Isle of Dorn.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg
214436,Pearlfin Clawclacker,Isle of Dorn,Can be tamed,Crab,70-80,https://www.wowhead.com/npc=214436,,,,,"Located in Glimmering Shore, Isle of Dorn. Companions of Pearlfin gorlocs on the southern coast.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_orange.jpg
224876,Scavenging Sandsnapper,Isle of Dorn,Can be tamed,Crab,70-80,https://www.wowhead.com/npc=224876,,,,,Located in Isle of Dorn. Found throughout the zone.,https://www.wow-petopia.com/images/skin_pix/crab2_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_darkred.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_pink.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
222312,Scavenging Sandsnapper,Isle of Dorn,Can be tamed,Crab,70-80,https://www.wowhead.com/npc=222312,,,,,Located in Isle of Dorn. Found along the southern coast in the isle's south-west reach.,https://www.wow-petopia.com/images/skin_pix/crab2_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_darkred.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_pink.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
222156,Scavenging Sandsnapper,Isle of Dorn,Can be tamed,Crab,70-80,https://www.wowhead.com/npc=222156,,,,,"Located in Isle of Dorn. Found on several of isle's beaches, including the northern side of the isle's south-west reach, the northernmost of The Three Shields islands, and Wanderer's Landing on the southern coast.",https://www.wow-petopia.com/images/skin_pix/crab2_orange.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_ivory.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_red.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_darkred.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_yellow.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_brown.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_pink.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
227201,Tidal Sandsnapper,Isle of Dorn,Can be tamed,Crab,70-80,https://www.wowhead.com/npc=227201,,,,,"Located in The Three Shields, Isle of Dorn. Found along the southern coast in the isle's south-west reach.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg
224508,Tidal Sandsnapper,Isle of Dorn,Can be tamed,Crab,70-80,https://www.wowhead.com/npc=224508,,,,,"Located in The Three Shields, Isle of Dorn. Inhabits the largest of the three small, rocky islands off the north-east coast of Dorn.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg
254969,Prowl Crawler,Zul'Aman,Can be tamed,Crab,80-90,https://www.wowhead.com/npc=254969,,,,,"Located in Nalorakk's Prowl, Zul'Aman.",https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_vermillian.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_teal.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_sapphire.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_purple.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_green.jpg
250103,Seaside Crab,Zul'Aman,Can be tamed,Crab,80-90,https://www.wowhead.com/npc=250103,,,,,Located in Zul'Aman. Found along the coastlines.,https://www.wow-petopia.com/images/skin_pix/crab2_blue.jpg; https://www.wow-petopia.com/images/skin_pix/crab2_darkdiamond_default.jpg
17217,Barbed Crawler,Azuremyst Isle,Can be tamed,Crab,1-10,https://www.wowhead.com/npc=17217,,,,,Located in Azuremyst Isle.,https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
33712,Golden Crawler,Eversong Woods (Classic),Can be tamed,Crab,1-10,https://www.wowhead.com/npc=33712,,,,,Located in Eversong Woods (Classic).,https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
17216,Skittering Crawler,Azuremyst Isle,Can be tamed,Crab,1-10,https://www.wowhead.com/npc=17216,,,,,Located in Azuremyst Isle.,https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
830,Sand Crawler,Azshara; Westfall,Can be tamed,Crab,5-30,https://www.wowhead.com/npc=830,,,,,Located in Azshara; Westfall.,https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
104585,Brinescuttle Crab,Highmountain,Can be tamed,Crab,10-45,https://www.wowhead.com/npc=104585,,,,,"Located in Clackbrine Coast, Highmountain. Present during the world quest, ""Crabby Crunchies"".",https://www.wow-petopia.com/images/skin_pix/crab2_bronze.jpg
