npc_id,npc_name,zone,tameable
28288,Farunn,Sholazar Basin,Can Be Tamed
30445,Ice Steppe Bull,The Storm Peaks,Can Be Tamed
32361,Icehorn,Borean Tundra,Can Be Tamed
50993,Gal'dorak,Winterspring,Can Be Tamed
29469,Ice Steppe Rhino,The Storm Peaks,Can Be Tamed
30447,Romping Rhino,The Storm Peaks,Can Be Tamed
17133,Aged Clefthoof,Nagrand - Outland,Can Be Tamed
17132,Clefthoof Bull,Nagrand - Outland,Can Be Tamed
18205,Clefthoof,Nagrand - Outland,Can Be Tamed
19183,Clefthoof Calf,Nagrand - Outland,Can Be Tamed
73234,Ashmane Clefthoof,Frostfire Ridge,Can Be Tamed
22105,Decrepit Clefthoof,Terokkar Forest,Can Be Tamed
18398,Brokentoe,"Laughing Skull Ruins, Nagrand - Outland",Can Be Tamed
18259,Banthar,Nagrand - Outland,Can Be Tamed
204378,Blaze Hound Matron,"Molten Overflow, Zaralek Cavern",Can Be Tamed
204377,Blaze Hound Pup,"Molten Overflow, Zaralek Cavern",Can Be Tamed
202770,Crackling Hound,"Igira's Watch, Zaralek Cavern",Can Be Tamed
199823,Smoldering Hound,"Igira's Watch & Zaqali Caldera, Zaralek Cavern",Can Be Tamed
200450,Smoldering Hound,"Suffusion Camp: Frostburn, The Azure Span",Can Be Tamed
21108,Spawn of Uvuros,Shadowmoon Valley - Outland,Can Be Tamed
21102,Uvuros,Shadowmoon Valley - Outland,Can Be Tamed
47544,Svarnos,"D-Block, Tol Barad",Can Be Tamed
50842,Magmagan,"Fields of Honor, Burning Steppes",Can Be Tamed
52795,Brimstone Hound,Mount Hyjal,Can Be Tamed
46910,Core Hound,"The Flamewake, Mount Hyjal",Can Be Tamed
39348,Smolderos the Carbonizer,Mount Hyjal,Can Be Tamed
11671,Core Hound,Molten Core (Raid),Can Be Tamed
11673,Ancient Core Hound,Molten Core (Raid),Can Be Tamed
11672,Core Rager,Molten Core (Raid),Can Be Tamed
11982,Magmadar,Molten Core (Raid),Available to Alliance Hunters Only
143416,Ancient Core Hound,Molten Core (Dark Iron Dwarf Scenario),Can Be Tamed
41166,Gomegaz,Blasted Lands,Can Be Tamed
77927,Son of the Beast,"The Furnace, Upper Blackrock Spire (Dungeon)",Can Be Tamed
17447,The Kurken,Azuremyst Isle,Can Be Tamed
50839,Chromehound,Blackrock Mountain,Can Be Tamed
14020,Chromaggus,"Chromaggus is the seventh encounter of the raid., Blackwing Lair (Raid)",Can Be Tamed
165685,Glen Grazer,"Spirit Glen, Ardenweald",Can Be Tamed
172966,Wild Mistrunner,Ardenweald,Can Be Tamed
169750,Wild Gloomrunner,Ardenweald,Can Be Tamed
168135,Night Mare,"Dreamshrine Basin, Ardenweald",Can Be Tamed
168359,Swift Skymane,"Gleaming Overlook, Bastion",Can Be Tamed
169099,Wild Skymane,Bastion,Can Be Tamed
170247,Spirited Skymane,Bastion,Can Be Tamed
256858,Skittish Springrunner,"Tranquil Repose, Eversong Woods",Can Be Tamed
104815,Jojo the Palestrider,"Farondale, Azsuna",Can Be Tamed
112636,Sinister Leyrunner,"El'dranil Peak, Azsuna",Can Be Tamed
89384,Wild Manarunner,"Azurewing Whelplands, Azsuna",Can Be Tamed
140756,Guardian of the Spring,"Old Drust Road, Tiragarde Sound",Can Be Tamed
130350,Guardian of the Spring,"The Placid Spring, Tiragarde Sound",Can Be Tamed
157973,Cloudrift Runner,"Korinna's Conservatory, Bastion",Can Be Tamed
256857,Roving Springrunner,"Azurebreeze Coast , Eversong Woods",Can Be Tamed
256860,Roving Springrunner,Eversong Woods,Can Be Tamed
112637,Devious Sunrunner,"El'dranil Peak, Azsuna",Can Be Tamed
91308,Equine Sunrunner,Azsuna,Can Be Tamed
109819,Wild Dreamrunner,Val'sharah,Can Be Tamed
127615,Ephemeral Runner,Invasion Point: Bonich,Can Be Tamed
170183,Burdened Stratosmare,Bastion,Can Be Tamed
110350,Tormented Shadowrunner,Val'sharah,Can Be Tamed
109349,Veil Shadowrunner,"Olivian Veil & Garden of Elune, Azsuna",Can Be Tamed
248646,Skittish Springrunner,Eversong Woods,Can Be Tamed
169195,Roaming Cloudracer,Bastion,Can Be Tamed
169509,Spirited Cloudracer,Bastion,Can Be Tamed
168407,Stray Cloudracer,Bastion,Can Be Tamed
168638,Wild Cloudracer,"Gleaming Overlook, Bastion",Can Be Tamed
170248,Swift Cloudracer,Bastion,Can Be Tamed
121112,Somber Dawn,"Deadwood Landing, Broken Shore",Can Be Tamed
161528,Aethon,"Aspirant's Crucible, Bastion",Can Be Tamed
37088,Elder Zhevra,Southern Barrens,Can Be Tamed
5831,Swiftmane,Northern Barrens,Can Be Tamed
105644,Penned 'Monohorn',"The Menagerie, Suramar",Can Be Tamed
44166,Grazing Zhevra,Northern Barrens,Can Be Tamed
3426,Zhevra Charger,Northern Barrens; Southern Barrens,Can Be Tamed
3242,Zhevra Runner,Northern Barrens,Can Be Tamed
123212,Fjord Mustang,Tiragarde Sound,Can Be Tamed
129139,Freehold Colt,"Freehold, Tiragarde Sound",Can Be Tamed
137342,Korthos,"Norwington Estate, Tiragarde Sound",Can Be Tamed
210835,Wild Horse,Ruins of Gilneas,Available to Horde Hunters Only
81306,Preston,"Fiona's Caravan, Shadowmoon Valley - Draenor",Can Be Tamed
26472,Highland Mustang,Grizzly Hills,Can Be Tamed
48180,Wild Horse,Hillsbrad Foothills,Can Be Tamed
174412,Freckles,"Rockskip Falls, Tiragarde Sound",Can Be Tamed
134307,Hexthralled Courser,"Upper Corlain, Drustvar",Can Be Tamed
123604,Kul Tiran Horse,"Boralus, Tiragarde Sound",Available to Alliance Hunters Only
127572,Kul Tiran Horse,"Norwington Estate, Tiragarde Sound",Can Be Tamed
137836,Wild Horse,Arathi Highlands,Can Be Tamed
142347,Wild Horse,Arathi Highlands,Can Be Tamed
130889,Workhorse,"Old Drust Road, Tiragarde Sound",Can Be Tamed
137338,Rose,"Norwington Estate, Tiragarde Sound",Can Be Tamed
37785,Wild Horse,Gilneas,Available to Horde Hunters Only
81307,Argyle,"Fiona's Caravan, Shadowmoon Valley - Draenor",Can Be Tamed
128441,Magoo,"Norwington Estate, Tiragarde Sound",Can Be Tamed
124845,Kul Tiran Horse,"Boralus & Hatherford, Tiragarde Sound",Can Be Tamed
142610,Pack Mule,"Deadwash, Stormsong Valley",Can Be Tamed
128838,Pack Mule,Tiragarde Sound,Can Be Tamed
3864,Fel Steed,Shadowfang Keep (Dungeon),Available to Worgen Only
137340,Mara,"Norwington Estate, Tiragarde Sound",Can Be Tamed
142455,Riverland Bronco,"Tidebreak Summit, Stormsong Valley",Can Be Tamed
128476,Goldie,"Norwington Estate, Tiragarde Sound",Can Be Tamed
27626,Tatjana's Horse,"Solstice Village, Grizzly Hills",Can Be Tamed
128478,Scout,"Norwington Estate, Tiragarde Sound",Can Be Tamed
169061,Briarbane Stallion,"Witherfall Ruin, Revendreth",Can Be Tamed
156284,Sinrunner,Revendreth,Can Be Tamed
231017,Grimewick,"Blackwater Marina, Undermine",Can Be Tamed
238625,Escaped Bombshell,"Tailgate Park, Undermine",Can Be Tamed
231115,Explosive Cargo,"Slam Central Station, Undermine",Can Be Tamed
229647,Cranky Bombling,"Kaja'Coast, Zuldazar",Can Be Tamed
229650,Resourceful Bombshell,"Kaja'Coast, Zuldazar",Can Be Tamed
239207,Crusty Litterpicker,"Bilgewater Flats, Undermine",Can Be Tamed
239210,Fluorescent Trashpicker,"Hovel Hill, Undermine",Can Be Tamed
239229,Rusty Trashnester,"The Vatworks, Undermine",Can Be Tamed
152463,Chitterspine Deeplurker,"Chitterspine Grotto & Deepcoil Tunnels, Nazjatar",Can Be Tamed
153814,Chitterspine Guillotine,"Brinestone Cove, Nazjatar",Can Be Tamed
227569,Storm-Touched Clawfiend,"Stormtide Dregs, Flotsam Shoal, Siren Isle",Can Be Tamed
152464,Caverndark Terror,"Chitterspine Grotto, Nazjatar",Can Be Tamed
152461,Chitterspine Crab,"Chitterspine Caverns, Nazjatar",Can Be Tamed
153966,Chitterspine Crab,"Chitterspine Grotto, Nazjatar",Can Be Tamed
153804,Chitterspine Encroacher,"Brinestone Cove, Nazjatar",Can Be Tamed
203105,Sharpspine Pincher,"Glitterspore Lake, Zaralek Cavern",Can Be Tamed
231986,Deepwater Matriarch,"Stormtide Dregs, Siren Isle",Can Be Tamed
152460,Chitterspine Clicker,"Chitterspine Caverns, Nazjatar",Can Be Tamed
153971,Chitterspine Clicker,"Chitterspine Caverns, Nazjatar",Can Be Tamed
153965,Chitterspine Clicker,"Chitterspine Grotto, Nazjatar",Can Be Tamed
152462,Chitterspine Ambusher,"Chitterspine Caverns, Chitterspine Grotto, & Deepcoil Tunnels, Nazjatar",Can Be Tamed
153812,Chitterspine Lurker,"Brinestone Cove, Nazjatar",Can Be Tamed
152642,Angry Sandcrab,"Dragon's Teeth Basin, Nazjatar",Can Be Tamed
152465,Needlespine,"Zanj'ir Terrace & Abyssal Pools, Nazjatar",Can Be Tamed
200907,Karkinus the Capsizer,"Sharpscale Coast, The Forbidden Reach",Can Be Tamed
192123,Hermit Crab,The Waking Shores,Can Be Tamed
193605,Scavenging Hardshell,The Waking Shores,Can Be Tamed
197954,Scavenging Snipshell,The Azure Span,Can Be Tamed
197000,Island Crab,"Longclaw Island, The Azure Span",Can Be Tamed
198783,Hermit Crab,"Darksand Hollow, The Forbidden Reach",Can Be Tamed
199776,Hermit Crawler,"Aerie Chasm, The Forbidden Reach",Can Be Tamed
200949,Scavenging Pincher,"Sharpscale Coast, Warder's Solace, The Forbidden Reach",Can Be Tamed
210382,Scavenging Pincher,"Lucid Reef, The Emerald Dream",Can Be Tamed
217122,Brightland Rockback,"The Three Shields, Isle of Dorn",Can Be Tamed
222157,Opalshell Hermit,Isle of Dorn,Can Be Tamed
152445,Glimmershell Crawler,"Coral Forest & Dragon's Teeth Basin, Nazjatar",Can Be Tamed
217477,Shadowtide Hardshell,"The Faded Shore & Bleak Sand, Hallowfall",Can Be Tamed
224799,Shimmering Hermit,Isle of Dorn,Can Be Tamed
227660,Sandsifting Hardshell,Siren Isle,Can Be Tamed
128631,Tidal Clickshell,Zuldazar,Can Be Tamed
142577,Hardshell Scavenger,Stormsong Valley,Can Be Tamed
139298,Pinku'shon,"Briny Flat, Stormsong Valley",Can Be Tamed
131693,Freshwater Hermit,Stormsong Valley,Can Be Tamed
137681,King Clickyclack,"Bonetrail Gulch, Vol'dun",Can Be Tamed
139290,Maison the Portable,"Umber Shore, Tiragarde Sound",Can Be Tamed
188334,Agitated Snapper,The Waking Shores,Can Be Tamed
193596,Scavenging Hullripper,The Waking Shores,Can Be Tamed
148454,Glimmershell Crab,"Coral Forest & Dragon's Teeth Basin, Nazjatar",Can Be Tamed
251462,Sunset Clacker,"Isle of Quel'Danas, Eversong Woods",Can Be Tamed
250061,Tideshell Crab,Eversong Woods,Can Be Tamed
152448,Iridescent Glimmershell,"Coral Forest & Dragon's Teeth Basin, Nazjatar",Can Be Tamed
219278,Shallowshell the Clacker,"The Three Shields, Isle of Dorn",Can Be Tamed
211045,Snapping Crab,The Emerald Dream,Can Be Tamed
153026,Braxicus,"Dragon's Teeth Basin, Nazjatar",Can Be Tamed
152426,Glimmershell Hulk,"Coral Forest & Dragon's Teeth Basin, Nazjatar",Can Be Tamed
131013,Dazarian Snapper,Zuldazar,Can Be Tamed
137255,Derelict Hexapod,"Talanji's Rebuke, Zuldazar",Can Be Tamed
128942,Mudfisher Crab,Drustvar,Can Be Tamed
127496,Sandy Snapper,"The Shattered River, Nazmir",Can Be Tamed
137763,Coral Snapper,"Windswept Coast, Stormsong Valley",Can Be Tamed
126642,Sandyback Crab,"Anglepoint Wharf and Tidecross, Stormsong Valley",Can Be Tamed
141872,Shallows Softshell,"Seabreeze Shallows, Stormsong Valley",Can Be Tamed
153462,Coral Snapper,Mechagon,Can Be Tamed
149680,Overfed Crawler,Darkshore,Can Be Tamed
145337,Sandclaw Crab,Nazjatar,Can Be Tamed
198313,Le'val Skulltler,"Lev'al Rock Isle, The Azure Span",Can Be Tamed
198314,Le'val Spineshell,"Lev'al Rock Isle, The Azure Span",Can Be Tamed
197955,Snipshell Nibbler,The Azure Span,Can Be Tamed
188328,Crab,The Emerald Dream,Can Be Tamed
199773,Hardback Skitterer,"Sharpscale Coast & Aerie Chasm, The Forbidden Reach",Can Be Tamed
200249,Weathered Crab,"Darksand Hollow, The Forbidden Reach",Can Be Tamed
225889,Angry Sandsnapper,"The Three Shields, Isle of Dorn",Can Be Tamed
214436,Pearlfin Clawclacker,"Glimmering Shore, Isle of Dorn",Can Be Tamed
224876,Scavenging Sandsnapper,Isle of Dorn,Can Be Tamed
222312,Scavenging Sandsnapper,Isle of Dorn,Can Be Tamed
222156,Scavenging Sandsnapper,Isle of Dorn,Can Be Tamed
227201,Tidal Sandsnapper,"The Three Shields, Isle of Dorn",Can Be Tamed
224508,Tidal Sandsnapper,"The Three Shields, Isle of Dorn",Can Be Tamed
254969,Prowl Crawler,"Nalorakk's Prowl, Zul'Aman",Can Be Tamed
250103,Seaside Crab,Zul'Aman,Can Be Tamed
261126,Blueblood Crawler,"Temple of Jan'alai, Zul'Aman",Can Be Tamed
17217,Barbed Crawler,Azuremyst Isle,Can Be Tamed
33712,Golden Crawler,Eversong Woods (Classic),Can Be Tamed
17216,Skittering Crawler,Azuremyst Isle,Can Be Tamed
830,Sand Crawler,Azshara; Westfall,Can Be Tamed
104585,Brinescuttle Crab,"Clackbrine Coast, Highmountain",Can Be Tamed
129318,Sandskitter Crab,"Tusk Isle, Zuldazar",Can Be Tamed
40764,Desert Crawler,Tanaris,Can Be Tamed
51714,King Crawler,"The Steam Pools, Feralas",Can Be Tamed
1088,Monstrous Crawler,Swamp of Sorrows,Can Be Tamed
922,Silt Crawler,Swamp of Sorrows,Can Be Tamed
169436,Scuttleclaw Sandshell,"Venture Bay, Grizzly Hills",Can Be Tamed
169434,Scuttleclaw Skimmer,"Venture Bay, Grizzly Hills",Can Be Tamed
89216,Clearwater Sandcrawler,"Orunai Bay, Talador",Can Be Tamed
87283,Elder Sunset Crawler,"The Sunset Shore, Talador",Can Be Tamed
87268,Sunset Crawler,"The Sunset Shore, Talador",Can Be Tamed
128623,Harbor Crab,Drustvar,Can Be Tamed
40685,Splitclaw Skitterer,Kelp'thar Forest,Can Be Tamed
189313,Coastal Crab,The Waking Shores,Can Be Tamed
193604,Sandsifting Crawler,The Waking Shores,Can Be Tamed
197898,Shore Crab,Ohn'ahran Plains,Can Be Tamed
193236,Shackled Crab,"Restless Wetlands, The Waking Shores",Can Be Tamed
215548,Crabby Relicseeker,"Golgrin's Reach, Isle of Dorn",Can Be Tamed
224454,Scuttling Sandshell,Isle of Dorn,Can Be Tamed
229820,Wandering Scuttleshell,Isle of Dorn; The Ringing Deeps; Hallowfall; Azj-Kahet,Can Be Tamed
250104,Crab,Zul'Aman,Can Be Tamed
254198,Kelp Crab,"Strait of Hexx'alor, Zul'Aman",Can Be Tamed
250105,Nibbler Crab,Zul'Aman,Can Be Tamed
261125,Shoreline Scuttler,"Temple of Jan'alai, Zul'Aman",Can Be Tamed
144460,Overfed Snapper,Zuldazar,Can Be Tamed
143718,Overfed Snapper,Stormsong Valley; Tiragarde Sound,Can Be Tamed
227664,Tidal Sandskitterer,"Stormtide Dregs, Flotsam Shoal, Siren Isle",Can Be Tamed
143928,Cursed Snapclaw,"Fletcher's Hollow, Drustvar",Can Be Tamed
210106,Root Snapper,The Emerald Dream,Can Be Tamed
151327,Sandclaw Scuttler,Nazjatar,Can Be Tamed
2233,Encrusted Tide Crawler,Darkshore,Can Be Tamed
34369,Hermit Tide Crawler,Darkshore,Can Be Tamed
831,Sea Crawler,Westfall,Can Be Tamed
3812,Clattering Crawler,Ashenvale,Can Be Tamed
41295,Ocean Crawler,Wetlands,Can Be Tamed
2544,Southern Sand Crawler,The Cape of Stranglethorn,Can Be Tamed
111784,Great Sea Crab,The Broken Isles,Can Be Tamed
26521,Kili'ua,"Kili'ua's Atoll, Dragonblight",Can Be Tamed
242034,Voidtouched Crustacean,"Broken Throne, Zul'Aman",Can Be Tamed
246074,Voidtouched Hatchling,"Broken Throne, Zul'Aman",Can Be Tamed
3108,Encrusted Surf Crawler,Durotar,Can Be Tamed
33713,Rotting Crawler,Ghostlands,Can Be Tamed
1216,Shore Crawler,Westfall,Can Be Tamed
3814,Spined Crawler,Ashenvale,Can Be Tamed
4823,Barbed Crustacean,Blackfathom Deeps (Dungeon),Can Be Tamed
12347,Enraged Reef Crawler,Desolace,Can Be Tamed
24478,Fjord Crawler,Howling Fjord,Can Be Tamed
25481,Landing Crawler,Borean Tundra,Can Be Tamed
4822,Snapping Crustacean,Blackfathom Deeps (Dungeon),Can Be Tamed
131221,River Softshell,"Westwind Weald, Tiragarde Sound",Can Be Tamed
123810,Hardshell Sand Sifter,"Sundered Span, Nazmir",Can Be Tamed
128996,Brineshell Crab,"The Forgotten Marsh, Vol'dun",Can Be Tamed
124567,Sand Scuttler,Vol'dun,Can Be Tamed
193952,Azure Crawler,The Azure Span,Can Be Tamed
194380,Seafoam Scuttler,"Whaler's Nook, The Azure Span",Can Be Tamed
190431,Shore Crab,"Blueshore Prairie, Ohn'ahran Plains",Can Be Tamed
229738,Coastal Skitterclaw,"Kaja'Coast, Zuldazar",Can Be Tamed
84341,Moonshell Crawler,"Eventide Landing, Shadowmoon Valley - Draenor",Can Be Tamed
101624,Adult Truesilver Crab,"The Vile Reef, Northern Stranglethorn",Can Be Tamed
84432,Glass Crab,Nagrand - Draenor,Can Be Tamed
136183,Crushtacean,"Drowned Lands, Stormsong Valley",Can Be Tamed
152795,Sandclaw Stoneshell,Nazjatar,Can Be Tamed
209909,Crabtankerous,The Emerald Dream,Can Be Tamed
155583,Scrapclaw,"Broken Point, Mechagon",Can Be Tamed
152319,Steelplated Hardshell,"The Heaps, Mechagon",Can Be Tamed
153992,Steelplated Hardshell,"The Heaps (alternate timeline), Mechagon",Can Be Tamed
134934,Hardshell Pincher,Zuldazar,Can Be Tamed
131675,Sandskitter Crab,Zuldazar,Can Be Tamed
123236,Scuttlestep Crab,"The Wailing Tideway, Tiragarde Sound",Can Be Tamed
127526,Scavenging Snapclaw,"Snapclaw Shore, Drustvar",Can Be Tamed
130812,Coral Scuttler,"Eventide Delta & Seabreeze Shallows, Stormsong Valley",Can Be Tamed
252222,Carnivorous Crab,"Spiritpaw Borough, Zul'Aman",Can Be Tamed
251705,Hungry Hatchling,"Spiritpaw Borough, Zul'Aman",Can Be Tamed
132650,Ol' Bubbly,"Zeb'ahari, Zuldazar",Can Be Tamed
257265,Crazed Crawler,"Nalorakk's Prowl, Zul'Aman",Can Be Tamed
127630,Agitated Snapclaw,"Snapclaw Shore, Drustvar",Can Be Tamed
153903,Tucel,"Abyssal Pool, Nazjatar",Can Be Tamed
248460,Juvenile Crawler,"Nalorakk's Prowl, Zul'Aman",Can Be Tamed
137885,Ravenous Crab,Nazmir,Can Be Tamed
123814,Clampclaw Clacker,"Darkwood Shoal, Vol'dun",Can Be Tamed
130042,Stoneclaw Crab,"Shrouded Shore, Vol'dun",Can Be Tamed
252221,King Crab,"Spiritpaw Borough, Zul'Aman",Can Be Tamed
127259,Furious Scuttler,"Freehold (Non-Instanced), Tiragarde Sound",Can Be Tamed
169435,Scuttleclaw Crab,"Venture Bay, Grizzly Hills",Can Be Tamed
229087,Mana-Flecked Crawler,"Tranquil Strand, Isle of Dorn",Can Be Tamed
3107,Mature Surf Crawler,Durotar,Can Be Tamed
39004,Pygmy Surf Crawler,Durotar,Can Be Tamed
3106,Surf Crawler,Durotar,Can Be Tamed
32935,Corrupted Tide Crawler,Darkshore,Can Be Tamed
24287,Caldemere Snapper,Howling Fjord,Can Be Tamed
18241,Crusty,Desolace,Can Be Tamed
23929,Giant Tidecrawler,Howling Fjord,Can Be Tamed
44116,Harbor Crawler,Wetlands,Can Be Tamed
40527,Duneshore Crab,Tanaris,Can Be Tamed
127651,Vicemaul,"Timbered Strandby, Drustvar",Can Be Tamed
40276,Sabreclaw Skitterer,Kelp'thar Forest,Can Be Tamed
153818,Crackleclaw Crab,"Bloodfin Village, Nazjatar",Can Be Tamed
144842,Tide Crawler,Darkshore,Can Be Tamed
129283,Jumbo Sandsnapper,Vol'dun,Can Be Tamed
233938,George,"Kaja'Coast, Zuldazar",Can Be Tamed
120570,Agitated Fel Skitterer,"Path of Suffering, Broken Shore",Can Be Tamed
111387,Deep Water Clacker,The Broken Isles,Can Be Tamed
89288,Scuttleback Pincher,"Mak'rana, Azsuna",Can Be Tamed
111887,Young Deep Water Clacker,The Broken Isles,Can Be Tamed
40889,Sandskin Pincer,Shimmering Expanse,Can Be Tamed
67896,Polluted Viseclaw,Krasarang Wilds,Can Be Tamed
68583,Polluted Viseclaw Fry,Krasarang Wilds,Can Be Tamed
68584,Polluted Viseclaw Scuttler,Krasarang Wilds,Can Be Tamed
154935,Gorgonian Scavenger,"Gorgonian Outlook, Nazjatar",Can Be Tamed
215752,Deepclaw Crab,"Sunless Strand, Hallowfall",Can Be Tamed
219432,Shore Crawler,Hallowfall,Can Be Tamed
219365,Strange Shore Crawler,Hallowfall,Can Be Tamed
222773,Undersea Scuttler,Hallowfall,Can Be Tamed
66748,Venerable Viseclaw,Krasarang Wilds,Can Be Tamed
41922,Pyreshell Scuttler,Abyssal Depths,Can Be Tamed
218893,Undersea Scuttler,Hallowfall,Can Be Tamed
111571,Siltshore Crab,"Isle of the Watchers, Azsuna",Can Be Tamed
46369,Enthralled Crustacean,Swamp of Sorrows,Can Be Tamed
44390,Spiny Rock Crab,Dustwallow Marsh,Can Be Tamed
88926,Spiny Siltshell,Gorgrond; Talador,Can Be Tamed
60437,Azure Prickly Crawler,Kun-Lai Summit,Can Be Tamed
63723,Azure Prickly Crawler,"Zouchin Strand, Kun-Lai Summit",Can Be Tamed
63722,Azure Prickly Crawler,"Zouchin Strand, Kun-Lai Summit",Can Be Tamed
66476,Reef Pincher,Townlong Steppes,Can Be Tamed
93058,Fathomless Skitterer,"Scuttler's Coast & The Cave of Betrayal, Tanaan Jungle",Can Be Tamed
154936,Hungry Nibbler,"Gorgonian Outlook, Nazjatar",Can Be Tamed
111647,Seaspray Crab,Eye of Azshara (Non-Instanced),Can Be Tamed
134907,Silt Crab,"Tol Dagor (Non-Instanced), Tiragarde Sound",Can Be Tamed
127381,Silt Crab,Tol Dagor (Dungeon),Can Be Tamed
63347,Bitterwater Crab,Dread Wastes,Can Be Tamed
60401,Snapclaw,"Narsong Trench, Krasarang Wilds",Can Be Tamed
99504,Deepwater Spikeback,"Azuregale Bay, Suramar",Can Be Tamed
102819,Sashj'tar Pincher,"Muddledeep Cavern, Suramar",Available to Horde Hunters Only
141643,Seafloor Shambleclaw,"The Great Sea (Quest Instance), The Great Sea",Can Be Tamed
109803,Leyscar Scuttler,Azsuna; Suramar,Can Be Tamed
93226,Fathomless Mauler,"Scuttler's Coast, Tanaan Jungle",Can Be Tamed
109702,Deepclaw,"Temple of a Thousand Lights, Azsuna",Can Be Tamed
134798,Abyss Crawler,Island Expeditions (Scenario),Can Be Tamed
69384,Luminescent Crawler,Isle of Thunder,Can Be Tamed
134799,Fathomclaw,Island Expeditions (Scenario),Can Be Tamed
74508,Guardian of the Deep,"The Forgotten Pool, Blackfathom Deeps (Dungeon)",Can Be Tamed
216963,Shadowcrested Snapper,"The Faded Shore, Hallowfall",Can Be Tamed
73166,Monstrous Spineclaw,Timeless Isle,Can Be Tamed
145740,Tinitoa,"Newhome, Nazjatar",Can Be Tamed
118725,Felshore Crab,"Felfire Pass, Broken Shore",Can Be Tamed
108163,Scumshell Crab,"Dead Man's Bay, Azsuna",Can Be Tamed
45087,Felscale Crawler,Blasted Lands,Can Be Tamed
50957,Hugeclaw,Dustwallow Marsh,Can Be Tamed
123455,Spiny Kelp Clicker,"Naz'agal, Nazmir",Can Be Tamed
40238,Agitated Green Sand Crab,Shimmering Expanse,Can Be Tamed
39418,Green Sand Crab,Shimmering Expanse,Can Be Tamed
46606,Spiny Tidecrawler,Tol Barad Peninsula,Can Be Tamed
88922,Surfrider Crab,"Tanaan Channel / Coast, Tanaan Jungle",Can Be Tamed
107846,Pinchshank,"Suramar City, Suramar",Can Be Tamed
137716,Bottom Feeder,THE MOTHERLODE!! (Dungeon),Can Be Tamed
227572,Parched Scuttler,Hallowfall,Can Be Tamed
218885,Undersea Scuttler,Hallowfall,Can Be Tamed
40239,Enormous Sand Crab,Shimmering Expanse,Can Be Tamed
133587,Monstrous Pincher,"Forgotten Cove, Stormsong Valley",Can Be Tamed
50955,Carcinak,Hillsbrad Foothills,Can Be Tamed
61446,Mosstide Crab,The Jade Forest,Can Be Tamed
66472,King Spineclaw,Kun-Lai Summit,Can Be Tamed
125214,Krubbs,"Naz'agal, Nazmir",Can Be Tamed
72766,Ancient Spineclaw,Timeless Isle,Can Be Tamed
149654,Glimmerspine,Darkshore,Can Be Tamed
97926,Coralback Scuttler,Highmountain,Can Be Tamed
