npc_id,npc_name,zone,family,name_keeper,notes,taming_requirements
28297,Shango,Sholazar Basin,Cat,True,,
28325,Ravenous Mangal Crocolisk,Sholazar Basin,Crocolisk,True,,
28342,Trapdoor Ambusher,Zul'Drak,Spider,,,
28358,Venomtip,Sholazar Basin,Serpent,True,,
28379,Shattertusk Mammoth,Sholazar Basin,Mammoth,,,
28380,Shattertusk Bull,Sholazar Basin,Mammoth,,,
28404,Cursed Offspring of Har'koa,Zul'Drak,Cat,,,
28477,Scion of Quetz'lun,Zul'Drak,Wind Serpent,,,
28851,Enraged Mammoth,Zul'Drak,Mammoth,,Has a green aura which is lost upon taming.,
29033,Spirit of Atha,Sholazar Basin,Hydra,True,Spawns during the Oracles daily quest A Cleansing Song. This quest is given by Oracle Soo-nee and isn't up every day. You can only take this quest if you're at least Friendly with The Oracles.,
29044,Goretalon Matriarch,Sholazar Basin,Bird of Prey,,,
29319,Icepaw Bear,Zul'Drak,Bear,,,
29327,Frost Leopard,Zul'Drak,Cat,,,
29334,Gundrak Raptor,Zul'Drak,Raptor,,,
29358,Frostworg,The Storm Peaks,Wolf,,,
29390,Snowdrift Jormungar,The Storm Peaks,Worm,,,Exotic
29402,Ironwool Mammoth,The Storm Peaks,Mammoth,,,
29411,Crystalweb Weaver,The Storm Peaks,Spider,,,
29412,Crystalweb Spitter,The Storm Peaks,Spider,,,
29444,Drakkari Snake,Zul'Drak,Serpent,,"Summoned by Drakkari Snake Handlers in combat. The black and brown variants seem to make sounds when clicked, the red and green variants do not.",
29452,Vargul Blighthound,Zul'Drak,Hound,,,
29453,Vargul Plaguetalon,Zul'Drak,Bird of Prey,,,Undead
29461,Icetip Crawler,The Storm Peaks,Spider,,,
29469,Ice Steppe Rhino,The Storm Peaks,Clefthoof,,,Exotic
29479,Shoveltusk Forager,Howling Fjord,Oxen,,,
29486,Tamed Shoveltusk,Howling Fjord,Oxen,,,
29487,Wild Shoveltusk,Howling Fjord,Oxen,,,
29562,Icemaw Bear,The Storm Peaks,Bear,,,
29605,Ravenous Jormungar,The Storm Peaks,Worm,,,Exotic
29630,Fanged Pit Viper,Gundrak (Dungeon),Serpent,,"Located in Den of Sseratus, Gundrak (Dungeon). Tameable in Normal difficulty only - not tameable in Heroic mode. These snakes can be found in the first room with Slad'ran. The red ones don't seem to make sounds when clicked, but the others do.",
29637,Crafty Snake,Gundrak (Dungeon),Serpent,,"Located in Den of Sseratus, Gundrak (Dungeon). Tameable in Normal difficulty only - not tameable in Heroic mode. These snakes can be found in the first room with Slad'ran. Crafty Snakes seem to be much less common than the dominant Fanged Pit Vipers and there may only be one in the room. The green and red variants do not make sounds when clicked, but the brown and black ones do.",
29693,Serpent Defender,Grizzly Hills,Wind Serpent,,,
29698,Drakuru Raptor,Zul'Drak,Raptor,,,
29713,Slad'ran Constrictor,Gundrak (Dungeon),Serpent,,"Located in Den of Sseratus, Gundrak (Dungeon). Summoned during combat with Slad'ran, the first boss of the dungeon. You may have to damage him a bit before the constrictors appear. They will stun you, but they always spawn in the same place and slither towards you, so one technique is to pull Slad'ran to another room to buy yourself some time.",
29735,Savage Worg,Utgarde Keep (Dungeon),Wolf,,Located in Utgarde Keep (Dungeon).,
29838,Drakkari Rhino,Gundrak (Dungeon),Clefthoof,,Located in Gundrak (Dungeon).,Exotic
29931,Drakkari Rhino,Gundrak (Dungeon),Clefthoof,,Located in Gundrak (Dungeon).,Exotic
29958,Tundra Ram,The Storm Peaks,Gruffhorn,,"This ram may be unreachable after you complete the Sons of Hodir quest chain, due to phasing.",
30093,Yggdras Worm,Zul'Drak,Worm,,,Exotic
30148,Infesting Jormungar,The Storm Peaks,Worm,,,Exotic
30164,Cavedweller Worg,The Storm Peaks,Wolf,,,
30206,Carrion Fleshstripper,Icecrown,Spider,,,
30260,Stoic Mammoth,The Storm Peaks,Mammoth,,,
30291,Ravenous Jormungar,The Storm Peaks,Worm,,,Exotic
30320,Battlescarred Frostworg,The Storm Peaks,Wolf,,"Tameable if you set yourself ""At War"" with Sons of Hodir.",
30422,Roaming Jormungar,The Storm Peaks,Worm,,,Exotic
30423,Disembodied Jormungar,The Storm Peaks,Worm,,,Exotic
30430,Sentry Worg,Icecrown,Wolf,,,
30432,Grimmr Hound,Icecrown,Hound,,"Spawns during the quest, ""The Sum is Greater than the Parts"".",Undead
30445,Ice Steppe Bull,The Storm Peaks,Clefthoof,,,Exotic
30447,Romping Rhino,The Storm Peaks,Clefthoof,,,Exotic
30448,Plains Mammoth,The Storm Peaks,Mammoth,,,
30455,Frostworg,The Storm Peaks,Wolf,,"If this wolf is friendly, you can still tame it if you open your reputations window, click on The Sons of Hodir entry and check the ""At War"" box.",
30456,Oloh,The Storm Peaks,Wolf,True,"If this wolf is friendly, you can still tame it. Go to your reputations window, scroll down to Wrath of the Lich King reputations, click on The Sons of Hodir entry and check the ""At War"" box.",
30664,Azure Mage Slayer,The Violet Hold (Northrend Dungeon),Hound,,Located in The Violet Hold (Northrend Dungeon).,
30952,Hungering Plaguehound,Icecrown,Hound,,,
30963,Azure Mage Slayer,The Violet Hold (Northrend Dungeon),Hound,,Located in The Violet Hold (Northrend Dungeon).,
30988,Scourgebeak Fleshripper,Icecrown,Bird of Prey,,,Undead
31010,Azure Mage Slayer,The Violet Hold (Northrend Dungeon),Hound,,Located in The Violet Hold (Northrend Dungeon). Spawns during programmed attacks before the dungeon event begins.,
31233,Sinewy Wolf,Crystalsong Forest,Wolf,,,
31236,Dappled Stag,Crystalsong Forest,Stag,,,
31263,Carrion Hunter,Icecrown,Bird of Prey,,,Undead
31404,Azure Manabeast,Crystalsong Forest,Hound,,,
31747,Necrotic Webspinner,Icecrown,Spider,,,
32163,Grimkor's Hound,Icecrown,Hound,,"Summoned during the quest ""The Ironwall Rampart"".",
32280,Corp'rethar Guardian,Icecrown,Hound,,,Undead
32361,Icehorn,Borean Tundra,Clefthoof,True,,Exotic
32400,Tukemuth,Dragonblight,Mammoth,True,,
32475,Terror Spinner,Zul'Drak,Spider,True,,
32481,Aotona,Sholazar Basin,Bird of Prey,True,,
32485,King Krush,Sholazar Basin,Devilsaur,True,,Exotic
32517,Loque'nahak <Mate of Har'koa>,Sholazar Basin,Spirit Beast,True,,Exotic
32935,Corrupted Tide Crawler,Darkshore,Crab,,,
32997,Fleetfoot,Darkshore,Tallstrider,True,"Fleetfoot is in the earlier (pre-Horde Invasion) phase of Darkshore. You can change phases by speaking to Zidormi south-west of Lor'danel (approximate coordinates 49, 25).",
33009,Corrupted Thistle Bear,Darkshore,Bear,,,
33127,Moonstalker,Darkshore,Cat,,,
33311,Darkshore Stag,Darkshore,Stag,,,
33710,Lake Snapper,Eversong Woods (Classic),Turtle,,,
33711,Plagued Snapper,Ghostlands,Turtle,,,
33712,Golden Crawler,Eversong Woods (Classic),Crab,,,
33713,Rotting Crawler,Ghostlands,Crab,,,
33776,Gondria,Zul'Drak,Spirit Beast,True,,Exotic
33905,Corrupted Thistle Bear Matriarch,Darkshore,Bear,,,
33978,Hungry Thistle Bear,Darkshore,Bear,,,
34034,Swarming Guardian,Ulduar (Raid),Cat,,Located in Ulduar (Raid). Spawns during the Auriaya fight.,
34302,Consumed Thistle Bear,Darkshore,Bear,,,
34318,Whitetail Stag,Darkshore,Stag,,,
34369,Hermit Tide Crawler,Darkshore,Crab,,Spawns during the quest The Seeds of Life.,
34417,Young Grizzled Thistle Bear,Darkshore,Bear,,,
34500,Shady Nook Guardian,Ashenvale,Bear,,,
34543,Fez,Northern Barrens,Raptor,True,"Fez is being ridden by a quilboar named Tortusk, but can be tamed right out from under him!",
34640,Barrens Vulture,Northern Barrens,Carrion Bird,,,
34647,Barrens Boar,Northern Barrens,Boar,,,
34699,Bomb-Throwing Monkey,The Lost Isles,Monkey,,,
34829,King Reaperclaw,Northern Barrens,Raptor,True,,
34865,Tunneling Worm,Kezan,Shale Beast,,,Exotic
34886,Kalimdor Eagle,Stonetalon Mountains,Bird of Prey,,,
34894,Stonetalon Ram,Stonetalon Mountains,Gruffhorn,,,
34982,Emerald Spirit,Stonetalon Mountains,Bird of Prey,,Partially transparent. Found around the Ruins of Eldre'thar.,
35096,Weakened Mosshoof Stag,Azshara,Stag,,,
35189,Skoll,The Storm Peaks,Spirit Beast,True,,Exotic
35245,Greystone Basilisk,Azshara,Basilisk,,,
35409,Revitalized Basilisk,Desolace,Basilisk,,,
35412,Rejuvenated Thunder Lizard,Desolace,Scalehide,,,
35434,Recovering Kodo,Desolace,Scalehide,,,
35750,Snapjaw Basilisk,Desolace,Basilisk,,"Spawns during quest ""Early Adoption"".",
35811,Famished Bonepaw,Desolace,Hyena,,"Spawns during quest ""Early Adoption"".",
35812,Smart Mining Monkey,The Lost Isles,Monkey,,Phases out around level 7.,
35904,Jungle Cat,The Lost Isles,Cat,,Found on the first island. Doesn't seem to phase out.,
36094,Enraged Kodo,Desolace,Scalehide,,,
36147,Static-Charged Hippogryph,Azshara,Feathermane,,,Feathermane
36304,Mistwing Cliffdweller,Azshara,Chimaera,,,Exotic
36512,Fox,Gilneas,Fox,,"Wanders around Duskhaven, especially by the farms to the south. Phases out when Duskhaven sinks.",
36696,Armored Battleboar,Mulgore,Boar,,,
36732,Ancient Island Turtle,The Lost Isles,Turtle,,,
36740,Teraptor Hatchling,The Lost Isles,Raptor,,On first island. Does not seem to phase out.,
36813,Vilebrood Skitterer,Gilneas,Spider,,,
36852,Skychaser Hippogryph,Azshara,Feathermane,,Friendly to Alliance. Ridden by Talrendis Skychaser Night Elves.,Feathermane
36882,Swamp Crocolisk,Gilneas,Crocolisk,,,
37025,Stinky,Icecrown Citadel (Raid),Hound,True,Located in Icecrown Citadel (Raid).,Undead
37045,Rygna <Vilebrood Matriarch>,Gilneas,Spider,True,,
37078,Swamp Crocolisk,Gilneas,Crocolisk,,,
37082,Dusthoof Giraffe,Southern Barrens,Stag,,,
37083,Terrortooth Runner,Southern Barrens,Raptor,,,
37084,Terrortooth Scytheclaw,Southern Barrens,Raptor,,,
37085,Towering Plainstrider,Southern Barrens,Tallstrider,,,
37086,Hecklefang Scavenger,Southern Barrens,Hyena,,,
37088,Elder Zhevra,Southern Barrens,Courser,,,
37090,Deviate Terrortooth,Southern Barrens,Raptor,,,
37091,Deviate Plainstrider,Southern Barrens,Tallstrider,,Does not keep the glittery effect.,
37206,Plains Prowler,Southern Barrens,Cat,,,
37207,Plains Pridemane,Southern Barrens,Cat,,,
37208,Thunderhead,Southern Barrens,Scalehide,,,
37217,Precious,Icecrown Citadel (Raid),Hound,True,Located in Icecrown Citadel (Raid). Precious does not keep its ribbon when tamed.,Undead
37492,Blackwald Fox,Gilneas,Fox,,,
37555,Landquaker Kodo,Southern Barrens,Scalehide,,,
37556,Landquaker Bull,Southern Barrens,Scalehide,,,
37557,Thunderhawk Cloudscraper,Southern Barrens,Wind Serpent,,,
37559,Savannah Boar,Southern Barrens,Boar,,,
37718,Mountain Mastiff,Gilneas,Hound,,Accompanies watchmen around Tempest's Reach. Becomes friendly (and untameable) after you defeat the rebels and rescue Greymane.,
37785,Wild Horse,Gilneas,Courser,,These horses only appear in the Worgen starting phase of the zone.,
37786,Brown Stag,Gilneas,Stag,,Phased - Worgen starting zone only.,
37956,Bloodtalon Raptor,Durotar,Raptor,,,
37961,Corrupted Bloodtalon,Durotar,Raptor,,Does not retain red smoke.,
38046,Wildmane Cat,Durotar,Cat,,,
38141,Docile Island Boar,Durotar,Boar,,,
38187,Spiny Raptor,The Lost Isles,Raptor,,"Many phase out out after the volcano event, but some can still be found in a meadow in the far north-east of the islands.",
38305,Gorishi Fledgling Colossus,Un'Goro Crater,Aqiri,True,,Exotic
38346,Devilsaur Queen,Un'Goro Crater,Devilsaur,,,Exotic
38453,Arcturis,Grizzly Hills,Spirit Beast,True,,Exotic
38845,Child of Volcanoth,The Lost Isles,Turtle,,In the pit of the volcano. Does not retain fire breath. Phases out after Volcanoth.,
38881,Fox,Gilneas,Fox,,"Wanders around Duskhaven, especially by the farms to the south. Phases out when Duskhaven sinks.",
39004,Pygmy Surf Crawler,Durotar,Crab,,,
39049,Plagued Bruin,Tirisfal Glades,Bear,,,
39149,Sarinexx,Tanaris,Aqiri,True,Spawns during quest Thunderdrome: Sarinexx!. The quest cannot be repeated but it's possible to tame if someone else has the quest.,Exotic
39183,Scorpitar,Tanaris,Scorpid,True,,
39185,Slaverjaw,Tanaris,Hyena,True,,
39186,Hellgazer,Tanaris,Basilisk,True,,
39224,Lo'Shall,Durotar,Boar,True,,
39337,Wayward Plainstrider,Durotar,Tallstrider,,,
39348,Smolderos the Carbonizer,Mount Hyjal,Core Hound,True,"Smolderos seems to be phased until you reach the part of the zone quest chain set in his area (see Signed in Blood), and he becomes phased again later in the chain.",Exotic
39385,Screamslash,Durotar,Raptor,True,,
39418,Green Sand Crab,Shimmering Expanse,Crab,,,
39440,Venomous Skitterer,Halls of Origination (Dungeon),Beetle,,Located in Halls of Origination (Dungeon).,
39444,Pit Viper,Halls of Origination (Dungeon),Serpent,,"Located in Chamber of Prophecy, Halls of Origination (Dungeon). It is tameable in Normal mode but not Heroic. Tameable in Normal difficulty only - not tameable in Heroic mode.",
39452,Dreadmaw Toothgnasher,Durotar,Crocolisk,,,
39588,Hyjal Stag,Mount Hyjal,Stag,,,
39658,Spinescale Basilisk,Mount Hyjal,Basilisk,,Pre-quest phase.,
39833,Twilight Buzzard,Mount Hyjal,Carrion Bird,,"Only appears during the quest ""Wave One"" in a phase of the Firelands Hatchery area. Serves as a mount, but the rider is lost after taming.",
40064,Jungle Panther,The Lost Isles,Cat,,Found on both islands. Doesn't seem to phase out.,
40193,Sharphorn Stag,Feralas,Stag,,,
40194,Vale Owl,Feralas,Bird of Prey,,,
40238,Agitated Green Sand Crab,Shimmering Expanse,Crab,,"Spawns to attack The Great Sambino and Felice, his assistant.",
40239,Enormous Sand Crab,Shimmering Expanse,Crab,,Spawns during the quest Totem Modification.,
40276,Sabreclaw Skitterer,Kelp'thar Forest,Crab,,,
40280,Swarming Serpent,Shimmering Expanse,Serpent,,,
40310,Blistering Scarab,Halls of Origination (Dungeon),Beetle,,Located in Halls of Origination (Dungeon).,
40403,Spinescale Matriarch,Mount Hyjal,Basilisk,True,Only exists for one short quest phase.,
40458,Jeweled Scarab,Halls of Origination (Dungeon),Beetle,,Located in Halls of Origination (Dungeon).,
40527,Duneshore Crab,Tanaris,Crab,,,
40581,Gargantapid,Tanaris,Scorpid,True,,
40650,Twilight Firebird,Mount Hyjal,Carrion Bird,,"Only appears during the quest ""Wave Two"" in a phase of the Firelands Hatchery area. Serves as a mount, but the rider is lost after taming.",
40656,Duneclaw Matriarch,Tanaris,Scorpid,,,
40657,Basking Cobra,Tanaris,Serpent,,,
40685,Splitclaw Skitterer,Kelp'thar Forest,Crab,,,
40717,Duneclaw Lasher,Tanaris,Scorpid,,,
40764,Desert Crawler,Tanaris,Crab,,,
40798,Spineshell Pincer,Shimmering Expanse,Crab,,,
40819,Pacified Hyjal Bear,Mount Hyjal,Bear,,"Phases out after the quest ""Aessina's Miracle"".",
40889,Sandskin Pincer,Shimmering Expanse,Crab,,,
41084,Blaithe <Aviana's Consort>,Mount Hyjal,Bird of Prey,True,Summoned during the quest A Prayer and a Wing. If you've already completed this quest you may need to party and quest sync with someone who is on it.,
41166,Gomegaz,Blasted Lands,Core Hound,True,"Wanders the perimeter of the area north of (and up from) the Dark Portal blast zone. Gomegaz only appears in the original, pre-""Iron Horde Invasion"" phase of the zone. Speak to Zidormi, in the passage to the Swamp of Sorrows, to access the pre-invasion phase.",Exotic
41185,Queen Silith,Stonetalon Mountains,Spider,True,,
41212,Void Wurm,Halls of Origination (Dungeon),Serpent,,"Located in Seat of Destruction, Halls of Origination (Dungeon). This ID is for the wurms that spawn during battle when Setesh summons a Chaos Portal.",
41295,Ocean Crawler,Wetlands,Crab,,,
41342,Mottled Screecher,Wetlands,Raptor,,,
41343,Mottled Raptor,Wetlands,Raptor,,,
41374,Void Wurm,Halls of Origination (Dungeon),Serpent,,"Located in Seat of Destruction, Halls of Origination (Dungeon). This ID is for the trash mobs that are present before battle with Setesh.",
41388,Living Fossil,Wetlands,Raptor,,,Undead
41400,Highland Razormaw,Wetlands,Raptor,,,
41401,Highland Scytheclaw,Wetlands,Raptor,,,
41419,Wetlands Crocolisk,Wetlands,Crocolisk,,,
41420,Horrorjaw,Wetlands,Crocolisk,True,,
41478,Snow Tracker Wolf,Dun Morogh,Wolf,,,
41561,Wary Mastiff,Gilneas,Hound,,,
41609,Silversand Burrower,Shimmering Expanse,Crab,,,
41645,Chasm Stalker,Abyssal Depths,Warp Stalker,,In the depths of the Fireplume Trench. Does not retain corrupted glow.,
41922,Pyreshell Scuttler,Abyssal Depths,Crab,,,
42170,Snow Leopard,Dun Morogh,Cat,,,
42171,Snow Leopard Cub,Dun Morogh,Cat,,,
42235,Darktail Bonepicker,Blasted Lands,Carrion Bird,,,
42286,Young Snow Leopard,Dun Morogh,Cat,,,
42290,Winter Wolf,Dun Morogh,Wolf,,,
42336,Tainted Black Bear,Blasted Lands,Bear,,,
42337,Tainted Nightstalker,Blasted Lands,Spider,,,
42338,Tainted Screecher,Blasted Lands,Bat,,,
42357,Hulking Goretusk,Westfall,Boar,,,
42504,Mature Swine,Durotar,Boar,,,
42523,Stone Bat,Deepholm,Bat,,,
42543,Crystal Gorged Basilisk,Deepholm,Basilisk,,,
42556,Jeweled Scarab,Halls of Origination (Dungeon),Beetle,,Located in Halls of Origination (Dungeon).,
42657,Hyjal Eagle,Mount Hyjal,Bird of Prey,,Found at Shrine of Aviana. You'll need a flying mount to get at most of them.,
42658,Hyjal Roc,Mount Hyjal,Bird of Prey,,Found at Shrine of Aviana. You'll need a flying mount to get at most of them.,
42659,Hyjal Screecher,Mount Hyjal,Bird of Prey,,Found at Shrine of Aviana. You'll need a flying mount to get at most of them.,
42660,Hyjal Darkhawk,Mount Hyjal,Bird of Prey,,Found at Shrine of Aviana. You'll need a flying mount to get at most of them.,
42663,Hyjal Owl,Mount Hyjal,Bird of Prey,,Found at Shrine of Aviana. You'll need a flying mount to get at most of them.,
42664,Hyjal Huntress,Mount Hyjal,Bird of Prey,,Found at Shrine of Aviana. You'll need a flying mount to get at most of them.,
42766,Gorged Gyreworm,Deepholm,Shale Beast,,"The Gorged Gyreworm with this ID is found only in the Crumbling Depths. It is initially hidden underground, but appears when you walk over its rumbling dust patch.",Exotic
42845,Rock Borer,The Stonecore (Dungeon),Shale Beast,,Located in The Stonecore (Dungeon).,Exotic
42859,Wild Mature Swine,Durotar,Boar,,,
42879,Spawn of Shadra,The Hinterlands,Spider,,,
42925,Ravenous Tunneler,Deepholm,Shale Beast,,,Exotic
43007,Shadra <The Venom Queen>,The Hinterlands,Spider,True,"Shadra spawns during quest Shadra the Venom Queen / Shadra the Venom Queen. She can be very difficult to tame at high level, as spawning NPCs will steal aggro and you can't attack her as she will die with one hit. It is possible, however: instead of accepting the quest from your faction NPC, go to the altar at the high point on the pond shore and accept the quest there. Immediately start taming Shadra the second she spawns and try to complete the tame before the faction NPCs run out and steal aggro. If it doesn't work, abandon the quest, re-accept and try again.",
43050,Vale Howler,Northern Stranglethorn,Monkey,,,
43083,Redridge Fox,Redridge Mountains,Fox,,,
43084,Forest Stalker,Redridge Mountains,Fox,,,
43181,Shalehide Basilisk,Deepholm,Basilisk,,,
43296,Chimaeron,Blackwing Descent (Raid),Hydra,True,"Located in Den of the Devourer, Blackwing Descent (Raid). Chimaeron can only be tamed when he's under 20% health. If you're high level you'll have to be careful you don't kill him. If necessary, remove all your equipment. You can also kill yourself outside the instance and take resurrection sickness to weaken yourself further.",
43339,Gorgonite,Deepholm,Basilisk,True,"You should try to tame Gorgonite as quickly as you can, before a Son of Gorgonite appears and tries to 'help' you by attacking it.",
43340,Blackrock Battle Worg,Redridge Mountains,Wolf,,Phases out once a major zone questline has been completed. Players report still being able to tame by using an immolation trap in the worg pen to pull them.,
43417,Skymane Bonobo,The Cape of Stranglethorn,Monkey,,,
43438,Corborus,The Stonecore (Dungeon),Shale Beast,True,"Located in The Winding Halls, The Stonecore (Dungeon).",Exotic
43658,Frenzied Crocolisk,Lost City of the Tol'Vir (Dungeon),Crocolisk,,Located in Lost City of the Tol'Vir (Dungeon). Spawns during the Lockmaw encounter.,
43704,Dire Wolf,Duskwood,Wolf,,,
43917,Rock Borer,The Stonecore (Dungeon),Shale Beast,,Located in The Stonecore (Dungeon).,Exotic
43981,Jadecrest Basilisk,Deepholm,Basilisk,,,
44016,Coalpelt Bear,Duskwood,Bear,,,
44020,Barn Owl,Duskwood,Bird of Prey,,,
44089,Blackbelly Forager,Duskwood,Boar,,,
44108,Swamp Crocolisk,Gilneas,Crocolisk,,,
44109,Marsh Snapper,Gilneas,Turtle,,Only seems to occur in the swamp after the Battle for Gilneas City.,
44113,Ironjaw Behemoth,The Cape of Stranglethorn,Basilisk,True,,
